rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_incl,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
6197,2305543,K04936.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_NOFITS,0.681137796,1.27e-07,-1.27e-07,131.57697,0.000149,-0.000149,2454964.577,0.000149,-0.000149,0.0,0.968,0.195,-0.094,2.7287,0.0108,-0.0108,105190.0,229.0,-229.0,0.484918,0.126215,-0.101561,0.59875,0.08061,-0.06358,LS+MCMC,45.75,11.12,-5.98,0.0141,66.72,2025.0,3995.23,3039.93,-1358.14,2.449,0.33,-0.33,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,486.82208,6145.9956,432.5,1,1043.0,1.0,q1_q17_dr25_tce,01100110011001100000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),002/002305/002305543/dv/kplr002305543-20160209194854_dvr.pdf,002/002305/002305543/dv/kplr002305543-001-20160209194854_dvs.pdf,5872.0,195.0,-195.0,4.474,0.094,-0.162,-0.58,0.3,-0.3,0.864,0.21,-0.113,0.811,0.105,-0.061,q1_q17_dr25_stellar,292.02686,37.600651,12.545,12.971,12.499,12.362,12.292,11.458,11.139,11.054,0.0,19.468454159,1.1e-08,37.60061215,1.6e-07,-0.16431,0.00048,-0.13625,0.00057,0.0,0.017,-0.001,0.022,-0.006,0.067,-0.005,0.067,0.008,0.067,-0.085,0.07,-0.064,0.073,0.106,0.075
4395,3934657,K07676.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.904,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.3694084,0.0001019,-0.0001019,133.8117,0.0158,-0.0158,2454966.812,0.0158,-0.0158,0.0,0.837,0.153,-0.638,3.949,0.571,-0.571,40.0,7.4,-7.4,0.006556,0.000139,-0.001066,0.13344,2.37048,-0.09998,LS+MCMC,0.62,0.19,-0.05,0.059,81.82,974.0,212.68,180.61,-51.21,5.88,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,3.2594817,7.3462634,8.0,1,252.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4386,Mandel and Agol (2002 ApJ 580 171),003/003934/003934657/dv/kplr003934657-20160209194854_dvr.pdf,003/003934/003934657/dv/kplr003934657-001-20160209194854_dvs.pdf,5753.0,138.0,-156.0,4.538,0.048,-0.204,-0.12,0.3,-0.3,0.869,0.258,-0.069,0.951,0.102,-0.114,q1_q17_dr25_stellar,284.73474,39.045361,13.786,14.277,13.722,13.576,13.484,12.685,12.306,12.23,0.001,18.982347,3.8e-05,39.04621,0.00049,1.3,1.6,3.1,1.8,-6e-05,7.1e-05,-0.000141,7.9e-05,-1.1,1.8,0.4,1.7,1.2,1.8,-1.1,1.8,0.4,1.7,1.2,1.8
2933,8866102,K00042.01,Kepler-410 A b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,17.83367834,1.385e-05,-1.385e-05,181.233943,0.000603,-0.000603,2455014.234,0.000603,-0.000603,0.0,0.013,0.278,-0.013,4.5112,0.0195,-0.0195,326.9,2.4,-2.4,0.016638,0.000172,-6.9e-05,1.72198,0.01733,-0.24545,LS+MCMC,2.43,0.12,-0.14,0.1424,89.97,866.0,132.94,20.74,-20.33,30.706,0.309,-0.309,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3119,0.2971,q1_q17_dr25_koi,22.795134,130.61235,154.5,1,75.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1735,Mandel and Agol (2002 ApJ 580 171),008/008866/008866102/dv/kplr008866102-20160209194854_dvr.pdf,008/008866/008866102/dv/kplr008866102-001-20160209194854_dvs.pdf,6407.0,76.0,-83.0,4.268,0.03,-0.03,0.0,0.15,-0.15,1.337,0.067,-0.074,1.208,0.068,-0.093,q1_q17_dr25_stellar,283.1507,45.139832,9.364,9.669,9.329,9.234,9.299,8.417,8.191,8.14,0.0,18.8767195,3.6e-06,45.139992,2.9e-05,0.26,0.14,0.58,0.11,0.000252,4.5e-05,0.000146,3.4e-05,-0.6,0.86,-0.18,0.9,0.63,0.87,1.23,0.73,0.51,0.95,1.33,0.72
3785,3117046,K04114.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,1,q1_q17_dr25_sup_koi,INDIV_TRANS_SKYE---CENT_FEW_DIFFS---EPHEM_MATCH,359.1015,0.01126,-0.01126,415.3142,0.0207,-0.0207,2455248.314,0.0207,-0.0207,0.0,0.317,0.135,-0.317,11.461,0.82,-0.82,496.5,45.0,-45.0,0.020691,0.001021,-0.001174,1.83744,0.50327,-0.90664,LS+MCMC,2.37,0.64,-0.28,1.0201,89.92,285.0,1.56,1.2,-0.5,232.2,63.6,-63.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,5.3597198,9.6717615,12.9,1,4.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3729,Mandel and Agol (2002 ApJ 580 171),003/003117/003117046/dv/kplr003117046-20160209194854_dvr.pdf,003/003117/003117046/dv/kplr003117046-001-20160209194854_dvs.pdf,6373.0,151.0,-207.0,4.438,0.06,-0.18,-0.24,0.25,-0.35,1.047,0.284,-0.122,1.094,0.143,-0.143,q1_q17_dr25_stellar,291.56772,38.267109,14.821,15.188,14.779,14.664,14.63,13.785,13.528,13.447,0.738,19.437847,3.6e-05,38.26722,0.00044,-0.1,1.5,0.4,1.6,-1e-05,0.00071,-0.00029,0.00074,4.8,2.9,-2.2,2.5,5.3,2.8,4.8,2.9,-2.4,2.5,5.3,2.8
3283,8056665,K00089.01,Kepler-462 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.881,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,84.6877524,0.0001778,-0.0001778,150.57084,0.00172,-0.00172,2454983.571,0.00172,-0.00172,0.0,0.017,0.303,-0.017,10.0248,0.052,-0.052,347.7,4.1,-4.1,0.017238,0.000222,-0.000133,0.74607,0.02088,-0.11263,LS+MCMC,3.37,0.58,-0.78,0.4172,89.99,611.0,32.96,15.8,-15.16,65.64,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.318,0.2734,q1_q17_dr25_koi,32.52374,71.26699,95.1,2,18.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.361,Mandel and Agol (2002 ApJ 580 171),008/008056/008056665/dv/kplr008056665-20160209194854_dvr.pdf,008/008056/008056665/dv/kplr008056665-001-20160209194854_dvs.pdf,6688.0,120.0,-147.0,4.062,0.174,-0.116,-0.2,0.15,-0.15,1.79,0.311,-0.415,1.353,0.096,-0.178,q1_q17_dr25_stellar,299.82117,43.81427,11.642,11.74,11.609,11.649,11.677,10.983,10.876,10.851,0.008,19.9880544,6.6e-06,43.81437,5.1e-05,-0.89,0.26,0.36,0.18,0.000175,9e-05,-5.9e-05,6.5e-05,-0.13,0.32,0.32,0.21,0.34,0.25,-0.28,0.31,0.4,0.22,0.49,0.29
2274,5436013,K02471.01,Kepler-1841 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,25.8859397,0.0002406,-0.0002406,157.04329,0.00753,-0.00753,2454990.043,0.00753,-0.00753,0.0,0.922,0.045,-0.624,4.548,0.216,-0.216,217.1,15.8,-15.8,0.016887,0.000256,-0.003742,0.18265,2.52942,-0.11935,LS+MCMC,1.66,0.09,-0.16,0.1606,87.16,542.0,20.35,3.9,-4.56,18.63,9.2,-9.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,3.9972584,13.981552,16.1,1,51.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3241,Mandel and Agol (2002 ApJ 580 171),005/005436/005436013/dv/kplr005436013-20160209194854_dvr.pdf,005/005436/005436013/dv/kplr005436013-001-20160209194854_dvs.pdf,5190.0,85.0,-77.0,4.446,0.105,-0.042,0.12,0.15,-0.15,0.899,0.051,-0.083,0.823,0.064,-0.032,q1_q17_dr25_stellar,287.70688,40.685242,14.556,15.144,14.499,14.304,14.194,13.245,12.826,12.745,0.268,19.180471,2.4e-05,40.68528,0.00023,0.5,0.98,0.15,0.82,-0.00023,0.00021,-3e-05,0.00018,0.2,1.0,-0.29,0.47,0.34,0.51,0.02,0.93,-0.28,0.48,0.28,0.46
1,10797460,K00752.01,Kepler-227 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.48803557,2.775e-05,-2.775e-05,170.53875,0.00216,-0.00216,2455003.539,0.00216,-0.00216,0.0,0.146,0.318,-0.146,2.9575,0.0819,-0.0819,615.8,19.5,-19.5,0.022344,0.000832,-0.000528,3.20796,0.33173,-1.09986,LS+MCMC,2.26,0.26,-0.15,0.0853,89.66,793.0,93.59,29.45,-16.65,24.81,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,5.135849,28.47082,35.8,2,142.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6864,Mandel and Agol (2002 ApJ 580 171),010/010797/010797460/dv/kplr010797460-20160209194854_dvr.pdf,010/010797/010797460/dv/kplr010797460-001-20160209194854_dvs.pdf,5455.0,81.0,-81.0,4.467,0.064,-0.096,0.14,0.15,-0.15,0.927,0.105,-0.061,0.919,0.052,-0.046,q1_q17_dr25_stellar,291.93423,48.141651,15.347,15.89,15.27,15.114,15.006,14.082,13.751,13.648,0.002,19.462294,1.4e-05,48.14191,0.00013,0.43,0.51,0.94,0.48,-0.0002,0.00032,-0.00055,0.00031,-0.01,0.13,0.2,0.16,0.2,0.17,0.08,0.13,0.31,0.17,0.32,0.16
5139,10960995,K03564.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,1.558544209,3.99e-07,-3.99e-07,131.567665,0.000227,-0.000227,2454964.568,0.000227,-0.000227,0.0,0.507,0.013,-0.01,3.3727,0.013,-0.013,225590.0,989.0,-989.0,0.454191,0.002234,-0.003539,0.91799,0.01191,-0.01346,LS+MCMC,35.12,3.42,-3.43,0.0234,84.07,1182.0,460.09,178.14,-136.36,4.9031,0.0636,-0.0636,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1196,0.6106,q1_q17_dr25_koi,463.97357,5320.655,421.6,1,731.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),010/010960/010960995/dv/kplr010960995-20160209194854_dvr.pdf,010/010960/010960995/dv/kplr010960995-001-20160209194854_dvs.pdf,4868.0,175.0,-175.0,4.582,0.06,-0.04,-0.22,0.3,-0.3,0.708,0.069,-0.069,0.7,0.083,-0.06,q1_q17_dr25_stellar,283.31787,48.404598,14.498,15.215,14.515,14.191,13.996,12.794,12.28,12.222,,18.887775309,6e-09,48.40477867,4e-08,-2.98947,0.00023,0.6432,0.00015,,,,,4.67,0.067,-0.997,0.068,4.776,0.067,0.053,0.067,-0.076,0.068,0.093,0.068
6748,7950158,K05451.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,529.39169,0.01297,-0.01297,387.3915,0.0114,-0.0114,2455220.391,0.0114,-0.0114,0.0,0.037,0.4227,-0.037,10.869,0.627,-0.627,319.9,29.6,-29.6,0.016075,0.001167,-0.000693,3.64148,0.71273,-1.45527,MCMC,4.4,2.31,-1.75,1.3401,89.95,319.0,2.43,3.93,-1.65,377.9,74.0,-74.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2242,0.4664,q1_q16_koi,,,12.1,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),007/007950/007950158/dv/kplr007950158-20130815195353_dvr.pdf,007/007950/007950158/dv/kplr007950158-001-20130826182306_dvs.pdf,5283.0,154.0,-168.0,3.699,0.442,-0.332,-0.26,0.32,-0.32,2.504,1.317,-0.995,1.144,0.29,-0.253,stellar_q1_q16,288.03607,43.796139,13.156,13.824,13.109,12.87,12.739,11.702,11.211,11.145,0.001,19.202396,2.1e-05,43.79564,0.00023,-0.34,0.81,-1.81,0.83,0.00017,0.00025,0.00054,0.00025,-0.94,0.69,-0.71,0.58,1.18,0.65,-0.84,0.63,-0.75,0.54,1.13,0.8
4297,9100953,K04500.02,Kepler-1610 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,44.9851885,0.0004873,-0.0004873,150.5703,0.0111,-0.0111,2454983.57,0.0111,-0.0111,0.0,0.664,0.273,-0.433,4.164,0.195,-0.195,617.8,51.1,-51.1,0.023975,0.005044,-0.001849,2.49277,3.02172,-2.26345,LS+MCMC,2.09,0.35,-0.21,0.2323,89.41,433.0,8.34,4.68,-2.51,64.4,26.0,-26.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,4.3836584,10.686714,12.7,3,26.0,2.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.1853,Mandel and Agol (2002 ApJ 580 171),009/009100/009100953/dv/kplr009100953-20160209194854_dvr.pdf,009/009100/009100953/dv/kplr009100953-002-20160209194854_dvs.pdf,5295.0,185.0,-185.0,4.548,0.052,-0.097,-0.1,0.3,-0.3,0.8,0.133,-0.082,0.825,0.096,-0.078,q1_q17_dr25_stellar,295.90503,45.40543,15.85,16.55,15.787,15.551,15.401,14.307,13.912,13.905,0.696,19.727015,3.3e-05,45.40561,0.0004,0.5,1.2,0.6,1.4,-0.00038,0.00077,-0.00029,0.0009,0.54,0.58,-0.26,0.94,0.6,0.73,0.55,0.66,0.0,0.54,0.55,0.66
9254,11124353,K08220.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.163,1,0,0,0,q1_q17_dr25_sup_koi,ALL_TRANS_CHASES---CENT_FEW_DIFFS,423.73074,0.05731,-0.05731,548.9392,0.0462,-0.0462,2455381.939,0.0462,-0.0462,0.0,0.37,0.114,-0.364,19.4,2.0,-2.0,834.9,92.7,-92.7,0.026643,0.002291,-0.001284,0.42974,0.38942,-0.41529,LS+MCMC,2.48,0.81,-0.29,1.0853,89.87,225.0,0.6,0.72,-0.25,159.8,72.4,-72.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,4.86254,7.6106863,12.1,1,3.0,2.0,q1_q17_dr25_tce,01111110111011101000000000000000,0.1286,Mandel and Agol (2002 ApJ 580 171),011/011124/011124353/dv/kplr011124353-20160209194854_dvr.pdf,011/011124/011124353/dv/kplr011124353-002-20160209194854_dvs.pdf,5743.0,330.0,-403.0,4.553,0.05,-0.2,-0.14,0.3,-0.3,0.853,0.278,-0.099,0.949,0.133,-0.133,q1_q17_dr25_stellar,284.29269,48.704021,15.969,16.4,15.684,15.784,15.338,14.32,13.84,13.739,0.067,18.952817,4.2e-05,48.70358,0.00048,-1.0,1.5,-1.6,1.7,0.0009,0.0011,0.0014,0.0013,0.0,1.6,-1.21,0.38,1.21,0.38,0.5,1.6,-0.9,0.46,1.02,0.85
3061,12404305,K00486.01,Kepler-573 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,22.18332255,4.401e-05,-4.401e-05,169.49619,0.00158,-0.00158,2455002.496,0.00158,-0.00158,0.0,0.024,0.367,-0.024,5.1364,0.0539,-0.0539,748.1,12.2,-12.2,0.024673,0.000545,-0.000362,1.48483,0.05703,-0.34287,LS+MCMC,2.78,0.38,-0.39,0.1486,89.96,646.0,41.24,16.74,-12.86,33.8,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,q1_q17_dr25_koi,10.796907,59.862904,70.3,1,63.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0963,Mandel and Agol (2002 ApJ 580 171),012/012404/012404305/dv/kplr012404305-20160209194854_dvr.pdf,012/012404/012404305/dv/kplr012404305-001-20160209194854_dvs.pdf,5565.0,111.0,-100.0,4.361,0.138,-0.103,0.0,0.15,-0.15,1.03,0.144,-0.144,0.889,0.072,-0.044,q1_q17_dr25_stellar,289.52115,51.237309,14.118,14.546,14.075,13.934,13.882,13.032,12.703,12.636,0.791,19.301415,6.3e-06,51.237532,6.7e-05,0.15,0.21,0.8,0.24,-2e-05,0.00016,6e-05,0.00018,-0.23,0.1,-0.03,0.17,0.23,0.11,0.01,0.1,0.35,0.17,0.35,0.17
7039,11444974,K05898.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,76.37924,0.001023,-0.001023,205.0612,0.0113,-0.0113,2455038.061,0.0113,-0.0113,0.0,0.7333,0.0854,-0.6096,0.645,0.378,-0.378,276.3,65.8,-65.8,0.016922,0.035147,-0.004189,838.20398,23.51153,-656.07947,MCMC,1.73,0.98,-0.25,0.3286,89.95,406.0,6.41,11.45,-2.18,637.0,17.9,-17.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2347,0.449,q1_q16_koi,,,5.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),011/011444/011444974/dv/kplr011444974-20130815195353_dvr.pdf,011/011444/011444974/dv/kplr011444974-001-20130826182306_dvs.pdf,5451.0,170.0,-141.0,4.404,0.131,-0.354,-0.14,0.32,-0.26,0.936,0.533,-0.135,0.81,0.145,-0.062,stellar_q1_q16,285.82983,49.39431,13.717,14.294,13.641,13.47,13.345,12.379,11.931,11.867,0.323,19.055309,6.1e-05,49.39395,0.00054,-0.5,2.2,-1.3,2.0,8e-05,0.00051,0.00036,0.00046,0.4,1.7,1.4,1.8,1.4,1.9,0.4,1.7,1.5,1.7,1.6,1.9
8522,5359678,K06569.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,3.115304946,2.65e-07,-2.65e-07,133.1240488,6.96e-05,-6.96e-05,2454966.124,6.96e-05,-6.96e-05,0.0,0.89,0.011,-0.011,4.88748,0.003,-0.003,149520.0,101.0,-101.0,0.519442,0.006094,-0.008882,0.44297,0.00789,-0.00355,LS+MCMC,61.66,17.81,-7.6,0.0435,81.61,1404.0,918.39,759.24,-293.85,6.102,0.109,-0.109,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,1375.1437,14410.808,1398.8,1,431.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),005/005359/005359678/dv/kplr005359678-20160209194854_dvr.pdf,005/005359/005359678/dv/kplr005359678-001-20160209194854_dvs.pdf,6367.0,153.0,-192.0,4.419,0.062,-0.188,-0.14,0.25,-0.3,1.087,0.314,-0.134,1.131,0.15,-0.15,q1_q17_dr25_stellar,290.95132,40.54797,14.154,14.498,14.1,14.006,13.981,13.215,12.927,12.862,0.0,19.396754915,1.3e-08,40.5479299,1.4e-07,0.00881,0.00053,-0.14436,0.00052,-0.001,0.069,0.009,0.091,0.004,0.067,-0.036,0.067,0.036,0.067,-0.03,0.067,-0.094,0.067,0.099,0.067
4881,5796185,K03369.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,42.559265547,4.626e-06,-4.626e-06,161.57039,9.76e-05,-9.76e-05,2454994.57,9.76e-05,-9.76e-05,0.0,0.775,0.021,-0.023,3.36626,0.00445,-0.00445,207990.0,261.0,-261.0,0.550314,0.012745,-0.014985,22.78046,0.2143,-0.2329,LS+MCMC,51.86,14.84,-4.93,0.2354,89.66,487.0,13.28,11.39,-3.75,129.69,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,663.7715,2233.0818,950.0,1,27.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.4596,Mandel and Agol (2002 ApJ 580 171),005/005796/005796185/dv/kplr005796185-20160209194854_dvr.pdf,005/005796/005796185/dv/kplr005796185-001-20160209194854_dvs.pdf,5764.0,170.0,-187.0,4.548,0.036,-0.192,-0.12,0.3,-0.3,0.863,0.247,-0.082,0.959,0.104,-0.127,q1_q17_dr25_stellar,293.45609,41.045849,15.831,16.402,15.777,15.586,15.482,14.556,14.1,14.156,0.0,19.563740812,5.4e-08,41.04662154,8.7e-07,0.0616,0.0022,2.7776,0.0031,0.06,0.15,0.33,0.2,-0.302,0.071,-6.982,0.093,6.988,0.093,-0.212,0.068,0.301,0.074,0.368,0.072
857,4077526,K01336.02,Kepler-58 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.573637,0.0001006,-0.0001006,132.44282,0.00436,-0.00436,2454965.443,0.00436,-0.00436,0.0,0.946,0.005,-0.671,5.326,0.184,-0.184,468.1,19.6,-19.6,0.02484,2.1e-05,-0.00466,0.05472,1.2248,-0.00102,LS+MCMC,2.94,0.95,-0.41,0.1228,83.89,799.0,96.38,94.75,-34.37,8.89,4.4,-4.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,4.5033374,18.62881,24.7,4,68.0,2.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.7735,Mandel and Agol (2002 ApJ 580 171),004/004077/004077526/dv/kplr004077526-20160209194854_dvr.pdf,004/004077/004077526/dv/kplr004077526-002-20160209194854_dvs.pdf,6100.0,193.0,-214.0,4.376,0.105,-0.195,-0.12,0.25,-0.3,1.083,0.35,-0.15,1.017,0.167,-0.125,q1_q17_dr25_stellar,296.35867,39.115189,14.82,15.311,14.763,14.61,14.472,13.643,13.382,13.283,0.504,19.757267,1.6e-05,39.11525,0.00018,0.95,0.68,0.22,0.64,-2e-05,0.00031,-0.00017,0.00029,-0.23,0.34,0.42,0.61,0.48,0.48,-0.29,0.32,0.41,0.56,0.51,0.4
6450,5105886,K05125.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,389.169027,0.005426,-0.005426,388.2063,0.0115,-0.0115,2455221.206,0.0115,-0.0115,0.0,0.2117,0.2421,-0.2115,3.759,0.307,-0.307,513.3,61.7,-61.7,0.020338,0.000361,-0.002906,61.42824,11.4744,-30.99557,MCMC,15.36,1.29,-3.78,1.2871,89.95,519.0,17.15,4.35,-8.61,789.0,147.0,-147.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1922,0.5166,q1_q16_koi,,,7.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),005/005105/005105886/dv/kplr005105886-20130815195353_dvr.pdf,005/005105/005105886/dv/kplr005105886-001-20130826182306_dvs.pdf,5075.0,83.0,-165.0,3.031,0.027,-0.033,-0.18,0.24,-0.32,6.918,0.58,-1.704,1.875,0.278,-0.822,stellar_q1_q16,293.66641,40.203629,13.443,14.286,13.406,13.082,12.901,11.84,11.255,11.172,0.222,19.577755,1.6e-05,40.20364,0.00017,-0.22,0.65,0.04,0.62,0.00035,0.00045,-8e-05,0.00045,-0.25,0.17,0.08,0.14,0.26,0.17,-0.17,0.14,0.03,0.21,0.18,0.17
